"","genotype","DAP","variable","DAP.diffs","variable.AGR","variable.RGR","variable.smooth","variable.AGR.smooth","variable.RGR.smooth","Digital.biomass","col","row","line","rep"
"3437","S068",17,7067570,1,2870420,0.521110991501999,6351007.05362509,1118610.52207422,0.179221565281199,7067570,10,8,"S068",NA
"3438","S068",18,7426510,1,358940,0.0495393159869104,7622098.52936478,1271526.37892542,0.177980603518929,7426510,10,8,"S068",NA
"3439","S068",19,9299890,1,1873380,0.224946541116406,9012502.39102889,1395376.68957597,0.170139512708032,9299890,10,8,"S068",NA
"3440","S068",20,9932860,1,632970,0.0658458805689223,10497381.076593,1493639.79982128,0.158886009750541,10169700,10,8,"S068",NA
"3441","S068",20,9932860,1,632970,0.0658458805689223,10497381.076593,1493639.79982128,0.158886009750541,9696020,10,8,"S068",NA
"3442","S068",21,10799600,1,866740,0.0836606437060566,12057971.9156887,1572297.76184461,0.14738023790343,10799600,10,8,"S068",NA
"3443","S068",22,16802600,1,6003000,0.442024539932338,13625480.7844436,1573569.7554959,0.13216118630396,16802600,10,8,"S068",NA
"3444","S068",23,15965800,1,-836800,-0.0510847018135041,15093448.3041182,1452460.33671141,0.109095257972344,15965800,10,8,"S068",NA
"3445","S068",24,16972500,1,1006700,0.0611454526675822,16546531.463945,1419959.51411588,0.0917070786210247,16972500,10,8,"S068",NA
"3446","S068",25,16345700,1,-626800,-0.0376295213820592,18179210.5532828,1597518.25148627,0.0872265793878331,16345700,10,8,"S068",NA
"3447","S068",26,17078700,1,733000,0.0438672072399434,20197528.8119934,1999670.6618678,0.0958215435809956,17078700,10,8,"S068",NA
"3448","S068",27,23813600,1,6734900,0.332424772994172,22652156.4840691,2457246.38948355,0.107552114900563,23813600,10,8,"S068",NA
"3449","S068",28,25973600,1,2160000,0.086823791508196,25389903.7671186,2748607.09484353,0.110600037901845,25973600,10,8,"S068",NA
"3450","S068",29,27841100,1,1867500,0.0694327086259962,28290431.0884632,2917291.96572125,0.10746487754304,27841100,10,8,"S068",NA
"3451","S068",30,28828800,1,987700,0.0348615412950705,31280617.1964715,3021848.46526066,0.102230454836656,28828800,10,8,"S068",NA
"3452","S068",31,31011400,1,2182600,0.0729799913451533,34230583.6042561,3002421.61940001,0.0947581699824192,31011400,10,8,"S068",NA
"3453","S068",32,41789000,1,10777600,0.298278268183722,36801638.7028057,2625383.90482241,0.0791907931799621,41789000,10,8,"S068",NA
"3454","S068",33,45055800,1,3266800,0.0752685746014115,38494600.3339889,1706115.7380044,0.0507857796849585,45055800,10,8,"S068",NA
"3455","S068",34,38372600,1,-6683200,-0.160558058370274,39171337.600725,639452.03200891,0.0200751146283092,38372600,10,8,"S068",NA
"3456","S068",35,37460700,1,-911900,-0.0240512797946076,39165489.875338,-56925.513248866,-4.13567868516335e-05,37460700,10,8,"S068",NA
"3457","S068",36,37114600,1,-346100,-0.00928196024270901,38836236.4053727,-362070.434180138,-0.00921050615279814,37114600,10,8,"S068",NA
"3458","S068",37,39508400,1,2393800,0.0625028843286886,38398035.4676371,-441042.282378185,-0.011878544107619,39508400,10,8,"S068",NA
"3459","S068",38,36875300,1,-2633100,-0.068971357306258,37949356.9730809,-423491.804811127,-0.0116240227483352,36875300,10,8,"S068",NA
"3460","S068",39,36893500,1,18200,0.000493433548309697,37614323.8607747,-280036.420230101,-0.00785033121661747,36893500,10,8,"S068",NA
"3461","S068",40,36471000,1,-422500,-0.0115179595266536,37456455.3423048,-80595.0199660454,-0.00251365670392554,36471000,10,8,"S068",NA
"3462","S068",41,37492000,1,1021000,0.0276101526424727,37462712.9942972,81440.2003304087,0.00186027620380284,37492000,10,8,"S068",NA
"3463","S068",42,36926800,1,-565200,-0.015190002193845,37548235.7423624,110356.277386536,0.00271053078206912,36926800,10,8,"S068",NA
"3464","S068",43,40359100,1,3432300,0.0888793212401367,37605134.4046477,-41881.8343854727,-0.00120017571107928,40359100,10,8,"S068",NA
"3465","S068",44,37248200,1,-3110900,-0.0802132744201662,37530003.8096446,-393800.194135279,-0.0103466779467698,37248200,10,8,"S068",NA
"3466","S068",45,36578000,1,-670200,-0.0181566547279809,37376308.811723,-781225.979808495,-0.0204633064980948,36578000,10,8,"S068",NA
"3467","S069",10,1495350,NA,NA,NA,1471983.01324376,NA,NA,1495350,10,9,"S069",NA
"3468","S069",11,2259990,1,764640,0.413000095340958,2012210.5644549,542391.213859617,0.318802854345648,2259990,10,9,"S069",NA
"3469","S069",12,2878000,1,618010,0.241735219969532,2558441.28368898,545160.995327513,0.265736987157173,2878000,10,9,"S069",NA
"3470","S069",13,2899490,1,21490,0.0074392509927399,3136989.56511996,572340.720096737,0.222066249197479,2899490,10,9,"S069",NA
"3471","S069",14,4960760,1,2061270,0.537024095347497,3794151.83128719,643860.791129901,0.191799325995128,4960760,10,9,"S069",NA
"3472","S069",15,5188010,1,227250,0.0447912391719848,4584470.24660996,767181.991829112,0.169592125012888,5188010,10,9,"S069",NA
"3473","S069",16,4059410,1,-1128600,-0.245312551120804,5640514.13813211,1029385.33879498,0.168215135433714,4059410,10,9,"S069",NA
"3474","S069",17,6651200,1,2591790,0.493759646659642,7125883.1860229,1467194.1264996,0.190581278718293,6651200,10,9,"S069",NA
"3475","S069",18,7899790,1,1248590,0.172038887324944,9108089.47519899,1977469.53379276,0.213951444554598,7899790,10,9,"S069",NA
"3476","S069",19,10363700,1,2463910,0.271473139086971,11582070.8328303,2485225.6590905,0.228768884223446,10363700,10,9,"S069",NA
"3477","S069",20,14587900,1,4224200,0.341883102045515,14441633.9368746,2883929.01341223,0.228555780471074,15554400,10,9,"S069",NA
"3478","S069",20,14587900,1,4224200,0.341883102045515,14441633.9368746,2883929.01341223,0.228555780471074,13621400,10,9,"S069",NA
"3479","S069",21,17533300,1,2945400,0.183909511959398,17488586.1569702,3076156.38679404,0.211039687624591,17533300,10,9,"S069",NA
"3480","S069",22,21089200,1,3555900,0.184659131168647,20515661.5859066,3055005.66546235,0.182094781112959,21089200,10,9,"S069",NA
"3481","S069",23,22942500,1,1853300,0.0842300246093214,23329497.2278836,2836382.83931425,0.147717262184831,22942500,10,9,"S069",NA
"3482","S069",24,27468400,1,4525900,0.180045167341252,25767015.9738712,2451712.54639241,0.112511716347226,27468400,10,9,"S069",NA
"3483","S069",25,29906300,1,2437900,0.0850329074908745,27676308.194711,1908701.09276324,0.077884422852845,29906300,10,9,"S069",NA
"3484","S069",26,25090200,1,-4816100,-0.175591828893289,29039500.7369161,1351357.78934109,0.0489595483558775,25090200,10,9,"S069",NA
"3485","S069",27,34324400,1,9234200,0.313379139880523,29942296.51269,889562.464367656,0.0286379460682887,34324400,10,9,"S069",NA
"3486","S069",28,30852800,1,-3471600,-0.106628963547188,30327646.3366967,358255.92481649,0.00926971524959862,30852800,10,9,"S069",NA
"3487","S069",29,28968300,1,-1884500,-0.063025379318311,30357391.639813,-820.293310113322,-0.00290205990296616,28968300,10,9,"S069",NA
"3488","S069",30,28429100,1,-539200,-0.0187888602037363,30272226.7035334,-100189.566559077,-0.00579856633064295,28429100,10,9,"S069",NA
"3489","S069",31,28147800,1,-281300,-0.00994406968265073,30206299.2091807,-57253.9931091641,-0.00375272459143166,28147800,10,9,"S069",NA
"3490","S069",32,31361400,1,3213600,0.108108638564382,30126117.9684888,-56443.6272018634,-0.00314918989193443,31361400,10,9,"S069",NA
"3491","S069",33,33492000,1,2130600,0.0657287669992982,29861099.7669919,-248715.773118607,-0.0091005519126713,33492000,10,9,"S069",NA
"3492","S069",34,27398200,1,-6093800,-0.200829286536726,29341600.6350147,-520405.554449687,-0.0177973436271945,27398200,10,9,"S069",NA
"3493","S069",35,28479900,1,1081700,0.0387212574961959,28712261.9382642,-632376.854244555,-0.0214724960222355,28479900,10,9,"S069",NA
"3494","S069",36,29076500,1,596600,0.0207317124859891,28049717.6055897,-661958.378645882,-0.0227414344218611,29076500,10,9,"S069",NA
"3495","S069",37,27092900,1,-1983600,-0.0706585868479775,27402015.397493,-642092.122758879,-0.0224535333840867,27092900,10,9,"S069",NA
"3496","S069",38,26388000,1,-704900,-0.0263623395790426,26872524.7921942,-511789.853845675,-0.0182288825883699,26388000,10,9,"S069",NA
"3497","S069",39,26975500,1,587500,0.0220196852929766,26553824.2227274,-284846.83915455,-0.0104258330292909,26975500,10,9,"S069",NA
"3498","S069",40,25484700,1,-1490800,-0.0568507745612529,26510176.1828231,3391.72865652727,-0.000241072085532795,25484700,10,9,"S069",NA
"3499","S069",41,24998000,1,-486700,-0.019282450424318,26808653.7761176,348982.166027654,0.0122622229016876,24998000,10,9,"S069",NA
"3500","S069",42,27905400,1,2907400,0.110024396818314,27431241.5069782,644762.227934591,0.0231018254963106,27905400,10,9,"S069",NA
"3501","S069",43,28506400,1,601000,0.0213084049816316,28239080.2016408,738798.103829621,0.0266281357291243,28506400,10,9,"S069",NA
"3502","S069",44,30849300,1,2342900,0.0789854361883879,29098861.7197632,619556.21796546,0.022594473784339,30849300,10,9,"S069",NA
"3503","S069",45,29310200,1,-1539100,-0.0511784813471537,29928255.9342778,334978.318899809,0.012867170125634,29310200,10,9,"S069",NA
"3504","S070",10,985167,NA,NA,NA,879192.290695375,NA,NA,985167,10,10,"S070",NA
"3505","S070",11,1162820,1,177653,0.165792198450724,1362549.43214134,410102.233594846,0.317340527366495,1162820,10,10,"S070",NA
"3506","S070",12,2544580,1,1381760,0.783117517497008,1852669.42344806,452774.873430111,0.288698357154744,2544580,10,10,"S070",NA
"3507","S070",13,1901780,1,-642800,-0.291175317199096,2354623.3371132,487330.941678839,0.252837274620627,1901780,10,10,"S070",NA
"3508","S070",14,3143910,1,1242130,0.50267695848805,2906313.49637809,550644.683117921,0.22747854474136,3143910,10,10,"S070",NA
"3509","S070",15,3421370,1,277460,0.0845738074541357,3531922.74690722,629113.507893507,0.2058646414021,3421370,10,10,"S070",NA
"3510","S070",16,5059400,1,1638030,0.391206843536291,4261661.78955438,731526.233067099,0.188840039754912,5059400,10,10,"S070",NA
"3511","S070",17,4104370,1,-955030,-0.209195639443374,5134891.19221902,869913.354638315,0.177092172949166,4104370,10,10,"S070",NA
"3512","S070",18,7817810,1,3713440,0.644352204434594,6222814.64952011,1081604.80137219,0.176580743495419,7817810,10,10,"S070",NA
"3513","S070",19,5690280,1,-2127530,-0.317645008118328,7569705.17846201,1338385.73391159,0.178025944909106,5690280,10,10,"S070",NA
"3514","S070",20,8777540,1,3087260,0.433436730089955,9273785.29158423,1703308.35305457,0.18938140773887,9979110,10,10,"S070",NA
"3515","S070",20,8777540,1,3087260,0.433436730089955,9273785.29158423,1703308.35305457,0.18938140773887,7575970,10,10,"S070",NA
"3516","S070",21,10390200,1,1612660,0.168666868047719,11333680.1806892,2068095.60611008,0.196480799731101,10390200,10,10,"S070",NA
"3517","S070",22,14609000,1,4218800,0.340774722946354,13673585.4115155,2352728.76869825,0.193052043086517,14609000,10,10,"S070",NA
"3518","S070",23,16533900,1,1924900,0.123775041518597,16165960.2028938,2501837.27330801,0.177676986331256,16533900,10,10,"S070",NA
"3519","S070",24,17466700,1,932800,0.0548833923850386,18732391.1663254,2571867.13690574,0.157789319984631,17466700,10,10,"S070",NA
"3520","S070",25,21532100,1,4065400,0.209248633884332,21312182.4929027,2583096.88434026,0.137852676702273,21532100,10,10,"S070",NA
"3521","S070",26,27610900,1,6078800,0.248665777357638,23775213.7406875,2457566.55686651,0.115481293772241,27610900,10,10,"S070",NA
"3522","S070",27,23126300,1,-4484600,-0.17724012426135,26044742.4253354,2254682.44655186,0.0937763154795881,23126300,10,10,"S070",NA
"3523","S070",28,26160700,1,3034400,0.123287786606151,28240240.0212503,2194472.76408047,0.081637647580879,26160700,10,10,"S070",NA
"3524","S070",29,32194700,1,6034000,0.207543558088834,30327292.3713542,2105837.10732001,0.0721570350632841,32194700,10,10,"S070",NA
"3525","S070",30,30316200,1,-1878500,-0.0601196196251876,32126235.6451579,1827354.32729802,0.0589714616122638,30316200,10,10,"S070",NA
"3526","S070",31,33768100,1,3451900,0.107834346754941,33513107.1374198,1420980.72525365,0.0437863563441926,33768100,10,10,"S070",NA
"3527","S070",32,38588400,1,4820300,0.133435143312076,34284478.6598553,794332.643983037,0.0234847366628098,38588400,10,10,"S070",NA
"3528","S070",33,35329400,1,-3259000,-0.0882362346788214,34291299.30675,1731.28300990304,-0.000757071556520018,35329400,10,10,"S070",NA
"3529","S070",34,31590000,1,-3739400,-0.111874863678632,33671494.3735114,-643982.804224165,-0.0205265692026143,31590000,10,10,"S070",NA
"3530","S070",35,33544300,1,1954300,0.0600263384916989,32661747.3722021,-1040485.15384161,-0.0331692268955894,33544300,10,10,"S070",NA
"3531","S070",36,30593400,1,-2950900,-0.0920826538854972,31399317.751033,-1305205.64975805,-0.0422806516070874,30593400,10,10,"S070",NA
"3532","S070",37,30379200,1,-214200,-0.00702613571318206,30031568.2122331,-1429556.7207992,-0.0474241812158193,30379200,10,10,"S070",NA
"3533","S070",38,28215200,1,-2164000,-0.0738973238828919,28674888.7167458,-1446398.4329257,-0.0493102706831206,28215200,10,10,"S070",NA
"3534","S070",39,27302500,1,-912700,-0.0328825667343752,27447665.5838067,-1345058.99961853,-0.0471302177368078,27302500,10,10,"S070",NA
"3535","S070",40,26215200,1,-1087300,-0.0406388778744404,26442899.8423248,-1136198.63529974,-0.0408375652461462,26215200,10,10,"S070",NA
"3536","S070",41,25060500,1,-1154700,-0.0450464938315004,25733959.4641685,-812010.966733499,-0.0298180747098397,25060500,10,10,"S070",NA
"3537","S070",42,24954700,1,-105800,-0.00423072017344369,25367430.3974204,-359737.511848716,-0.0134606898382774,24954700,10,10,"S070",NA
"3538","S070",43,24287700,1,-667000,-0.0270921318520826,25338220.1219812,214807.922452536,0.0079505351470513,24287700,10,10,"S070",NA
"3539","S070",44,25525200,1,1237500,0.0496961501171887,25588978.0098956,902248.257719197,0.033902178312019,25525200,10,10,"S070",NA
"3540","S070",45,27615000,1,2089800,0.0786929038776828,25989819.5645183,1642123.45539289,0.0618786911357357,27615000,10,10,"S070",NA
"3541","S071",10,318743,NA,NA,NA,284475.361755501,NA,NA,318743,10,11,"S071",NA
"3542","S071",11,730911,1,412168,0.829906565864348,534778.549433952,235608.547637881,0.570374082039894,730911,10,11,"S071",NA
"3543","S071",12,1129730,1,398819,0.435442243791515,791299.637826256,246922.099810569,0.441039863552662,1129730,10,11,"S071",NA
"3544","S071",13,942752,1,-186978,-0.180930687513633,1077655.75486593,279256.346476223,0.33863980103441,942752,10,11,"S071",NA
"3545","S071",14,1650730,1,707978,0.560169635706891,1439404.43248301,356112.527338462,0.280717915954359,1650730,10,11,"S071",NA
"3546","S071",15,1636750,1,-13980,-0.00850504597510169,1922234.83166352,477313.411828815,0.253449716093071,1636750,10,11,"S071",NA
"3547","S071",16,2557840,1,921090,0.446450583995024,2578445.34819031,650549.986621659,0.24889485945405,2557840,10,11,"S071",NA
"3548","S071",17,3503250,1,945410,0.314527956734103,3445573.83415767,860148.399178742,0.249169487190805,3503250,10,11,"S071",NA
"3549","S071",18,4684550,1,1181300,0.29057875078166,4556357.70709724,1102204.64594916,0.246715051462965,4684550,10,11,"S071",NA
"3550","S071",19,5003180,1,318630,0.0658038504219629,5948775.56513845,1384797.80302242,0.242698070086787,5003180,10,11,"S071",NA
"3551","S071",20,8110170,1,3106990,0.4830451194114,7655029.58675873,1704511.38865742,0.239401597181103,8476680,10,11,"S071",NA
"3552","S071",20,8110170,1,3106990,0.4830451194114,7655029.58675873,1704511.38865742,0.239401597181103,7743660,10,11,"S071",NA
"3553","S071",21,7003730,1,-1106440,-0.146675965402997,9657683.30962434,2009491.46303013,0.231794398741666,7003730,10,11,"S071",NA
"3554","S071",22,13025900,1,6022170,0.620496818860741,11911879.3874376,2272912.8898934,0.222158574934372,13025900,10,11,"S071",NA
"3555","S071",23,14125300,1,1099400,0.0810278326040577,14232390.4984991,2340626.16570433,0.197592309988257,14125300,10,11,"S071",NA
"3556","S071",24,18292800,1,4167500,0.258540024060554,16460405.0677318,2243590.83363324,0.16430433797852,18292800,10,11,"S071",NA
"3557","S071",25,17788200,1,-504600,-0.027972223685359,18476024.3435976,2024776.73097641,0.128934904400537,17788200,10,11,"S071",NA
"3558","S071",26,17675900,1,-112300,-0.00633318625626836,20260727.0564381,1795553.15846882,0.0999365008501801,17675900,10,11,"S071",NA
"3559","S071",27,25786800,1,8110900,0.377660603230437,21741690.8155174,1491763.31113537,0.0746473050837424,25786800,10,11,"S071",NA
"3560","S071",28,24932400,1,-854400,-0.0336945706377748,22737658.745179,987496.165939837,0.0455503692309179,24932400,10,11,"S071",NA
"3561","S071",29,20099300,1,-4833100,-0.215483173868655,23312270.8874503,551942.91357,0.0229758164782824,20099300,10,11,"S071",NA
"3562","S071",30,24856000,1,4756700,0.212414183502798,23678178.7804949,347653.333857562,0.0128641956690858,24856000,10,11,"S071",NA
"3563","S071",31,22962800,1,-1893200,-0.0792236568553139,23900870.2268147,207363.053793241,0.00666612678296533,22962800,10,11,"S071",NA
"3564","S071",32,26081700,1,3118900,0.127358403747712,24054715.0729802,140577.962444135,0.00408293821605269,26081700,10,11,"S071",NA
"3565","S071",33,22165400,1,-3916300,-0.162701404479303,24205443.1824173,138782.681916267,0.00443880002442761,22165400,10,11,"S071",NA
"3566","S071",34,23117100,1,951700,0.0420400889070673,24498477.3786293,293830.057802726,0.0112426680097289,23117100,10,11,"S071",NA
"3567","S071",35,24352900,1,1235800,0.0520783355355048,24962673.3554619,478717.48180637,0.0190555634340455,24352900,10,11,"S071",NA
"3568","S071",36,26479100,1,2126200,0.0837048036293846,25500226.4097258,555033.288807128,0.0222556423191494,26479100,10,11,"S071",NA
"3569","S071",37,26887000,1,407900,0.0152871558432836,25969282.6467576,475602.511463146,0.0191143818768972,26887000,10,11,"S071",NA
"3570","S071",38,25874600,1,-1012400,-0.0383811058902366,26293471.4214099,314397.0638727,0.0126800721634225,25874600,10,11,"S071",NA
"3571","S071",39,27409900,1,1535300,0.0576424694756561,26462008.9432095,144916.750490686,0.00591495682977487,27409900,10,11,"S071",NA
"3572","S071",40,26380100,1,-1029800,-0.0382943239719482,26466972.9469329,-28643.5344451268,-0.000937903118573803,26380100,10,11,"S071",NA
"3573","S071",41,25504000,1,-876100,-0.0337746354247478,26351421.6737556,-145779.842691281,-0.00557187509709714,25504000,10,11,"S071",NA
"3574","S071",42,27318400,1,1814400,0.0687251652260457,26154577.8505259,-204138.655460508,-0.00786924109542315,27318400,10,11,"S071",NA
"3575","S071",43,25510900,1,-1807500,-0.0684546560202225,25879747.7832776,-234502.224983708,-0.0089927570278324,25510900,10,11,"S071",NA
"3576","S071",44,24759300,1,-751600,-0.0299046358023689,25583627.2079068,-167257.020058792,-0.00630018973205656,24759300,10,11,"S071",NA
"3577","S071",45,25633600,1,874300,0.0347028148990538,25305280.3988551,-17274.6974874016,-0.000364206545868549,25633600,10,11,"S071",NA
"3578","S072",10,2721010,NA,NA,NA,2596250.885413,NA,NA,2721010,10,12,"S072",NA
"3579","S072",11,3191200,1,470190,0.159393886695262,3244174.433371,569844.01924408,0.198720849936682,3191200,10,12,"S072",NA
"3580","S072",12,4542720,1,1351520,0.353128929986825,3902876.00922103,617591.090361656,0.183037821071367,4542720,10,12,"S072",NA
"3581","S072",13,4336050,1,-206670,-0.0465621561597121,4589740.42370482,667673.478733149,0.166205425007311,4336050,10,12,"S072",NA
"3582","S072",14,6245640,1,1909590,0.364919824876037,5357102.18956248,758291.187368905,0.155210510238425,6245640,10,12,"S072",NA
"3583","S072",15,6504980,1,259340,0.0406844170895003,6265189.87777048,899532.630504768,0.148831165672099,6504980,10,12,"S072",NA
"3584","S072",16,5531920,1,-973060,-0.162033085019744,7429135.35351636,1155269.36250305,0.154861801147719,5531920,10,12,"S072",NA
"3585","S072",17,9344650,1,3812730,0.524269034640651,8963349.57717089,1527950.25832631,0.171723198267156,9344650,10,12,"S072",NA
"3586","S072",18,11936500,1,2591850,0.244796945641852,10874157.4959643,1900585.53945516,0.180044336658088,11936500,10,12,"S072",NA
"3587","S072",19,12349800,1,413300,0.0340389359464037,13178628.6671776,2290093.27843834,0.180589778899463,12349800,10,12,"S072",NA
"3588","S072",20,14375700,1,2025900,0.15189941253912,15952812.8886478,2768505.79683338,0.182193369569418,14514700,10,12,"S072",NA
"3589","S072",20,14375700,1,2025900,0.15189941253912,15952812.8886478,2768505.79683338,0.182193369569418,14236700,10,12,"S072",NA
"3590","S072",21,16178200,1,1802500,0.118125375836901,19213386.3433803,3276519.34293328,0.184099905759762,16178200,10,12,"S072",NA
"3591","S072",22,24513200,1,8335000,0.415547090986576,22819449.4870897,3645166.04537452,0.179766818914822,24513200,10,12,"S072",NA
"3592","S072",23,25388300,1,875100,0.0350766900072079,26443625.6920893,3671407.82386149,0.161625811838006,25388300,10,12,"S072",NA
"3593","S072",24,30798700,1,5410400,0.193184043315868,29800360.4903657,3404194.64883212,0.13516122880501,30798700,10,12,"S072",NA
"3594","S072",25,33276700,1,2478000,0.0773849710860703,32580258.5045191,2814121.13104193,0.102151454798902,33276700,10,12,"S072",NA
"3595","S072",26,39401100,1,6124400,0.168936282313275,34530305.320909,1956957.53309735,0.0657863781317274,39401100,10,12,"S072",NA
"3596","S072",27,36987000,1,-2414100,-0.0632272351413667,35531434.3109828,972064.115641378,0.0303266388082626,36987000,10,12,"S072",NA
"3597","S072",28,31997500,1,-4989500,-0.144908724806716,35799999.8323784,223974.305677298,0.00515252736973721,31997500,10,12,"S072",NA
"3598","S072",29,37583300,1,5585800,0.160902028048515,35659166.2969995,-176255.161752781,-0.00767081808682439,37583300,10,12,"S072",NA
"3599","S072",30,33189200,1,-4394100,-0.124335281000615,35248474.6870338,-438770.452036588,-0.0152086471192682,33189200,10,12,"S072",NA
"3600","S072",31,37271600,1,4082400,0.116007120744478,34736193.1693363,-532066.233737443,-0.0172997178198881,37271600,10,12,"S072",NA
"3601","S072",32,31647400,1,-5624200,-0.163575645823586,34231798.7901565,-519790.000263034,-0.0161378855749829,31647400,10,12,"S072",NA
"3602","S072",33,33061900,1,1414500,0.0437255652892338,33930248.2577678,-301811.172613618,-0.00909621993622236,33061900,10,12,"S072",NA
"3603","S072",34,32723200,1,-338700,-0.0102972555423477,33891956.4700838,-23107.3031181106,-0.00057097395293391,32723200,10,12,"S072",NA
"3604","S072",35,34813000,1,2089800,0.061906573777964,34065443.1927086,196740.547977313,0.00599027969001955,34813000,10,12,"S072",NA
"3605","S072",36,34741700,1,-71300,-0.00205018568046088,34324859.461438,278744.456467853,0.00834771212040805,34741700,10,12,"S072",NA
"3606","S072",37,35526100,1,784400,0.0223269430525764,34579103.4850752,263962.450698823,0.00779933561126906,35526100,10,12,"S072",NA
"3607","S072",38,33061600,1,-2464500,-0.0718951495375754,34789131.3678115,210933.928130134,0.00614082042747619,33061600,10,12,"S072",NA
"3608","S072",39,36033300,1,2971700,0.0860710228312522,34954378.6560628,161958.140351506,0.00464555654771471,36033300,10,12,"S072",NA
"3609","S072",40,36037300,1,4000,0.000111002267335272,34998441.5025288,31070.1896560029,0.000825330717404896,36037300,10,12,"S072",NA
"3610","S072",41,36055000,1,17700,0.000491037194142809,34901196.4911491,-119221.71365185,-0.00351285823077505,36055000,10,12,"S072",NA
"3611","S072",42,33214500,1,-2840500,-0.0820590228045335,34741484.4235368,-177243.078404996,-0.0051316885446037,33214500,10,12,"S072",NA
"3612","S072",43,32753900,1,-460600,-0.0139644886033958,34662172.2851439,-68409.8385554301,-0.00186061022545716,32753900,10,12,"S072",NA
"3613","S072",44,36029800,1,3275900,0.0953243348540211,34699739.1790782,92330.1333540639,0.0029837683753717,36029800,10,12,"S072",NA
"3614","S072",45,34891600,1,-1138200,-0.0321002612554443,34769244.5008559,171783.519270088,0.00551057275291535,34891600,10,12,"S072",NA
"3615","S073",10,702521,NA,NA,NA,668784.129509231,NA,NA,702521,11,1,"S073",NA
"3616","S073",11,1071060,1,368539,0.421728797287975,952658.555369576,271462.079064069,0.358851054472742,1071060,11,1,"S073",NA
"3617","S073",12,1905490,1,834430,0.576090381046215,1241499.71087026,280075.200365363,0.294149236221134,1905490,11,1,"S073",NA
"3618","S073",13,1340690,1,-564800,-0.351554786544217,1557885.34984502,308402.855562212,0.240880689503764,1340690,11,1,"S073",NA
"3619","S073",14,2007490,1,666800,0.403700778698946,1964054.74460533,399562.646852988,0.219811651237907,2007490,11,1,"S073",NA
"3620","S073",15,2490860,1,483370,0.215742846865928,2519711.85461655,550213.433530009,0.21860114902711,2490860,11,1,"S073",NA
"3621","S073",16,3267350,1,776490,0.271351226433781,3283450.81613017,759303.084126828,0.227376572308314,3267350,11,1,"S073",NA
"3622","S073",17,3624620,1,357270,0.103770196419604,4312498.58763756,1026060.7775012,0.240014115500331,3624620,11,1,"S073",NA
"3623","S073",18,5898590,1,2273970,0.486963884074191,5652001.64219339,1338166.21880842,0.251036657014028,5898590,11,1,"S073",NA
"3624","S073",19,7007730,1,1109140,0.172300486194804,7307999.23919345,1653324.33726681,0.25034644807672,7007730,11,1,"S073",NA
"3625","S073",20,10045370,1,3037640,0.360098006339796,9286548.94268375,1973269.65372237,0.240531526740465,10406200,11,1,"S073",NA
"3626","S073",20,10045370,1,3037640,0.360098006339796,9286548.94268375,1973269.65372237,0.240531526740465,9684540,11,1,"S073",NA
"3627","S073",21,10157300,1,111930,0.0110808269671476,11590626.8791027,2296563.98539924,0.224913899648847,10157300,11,1,"S073",NA
"3628","S073",22,15470600,1,5313300,0.420748789775959,14243476.8652041,2648474.4098275,0.210069558452135,15470600,11,1,"S073",NA
"3629","S073",23,15002800,1,-467800,-0.0307045982287108,17210135.3868465,2967029.33851537,0.193433178465243,15002800,11,1,"S073",NA
"3630","S073",24,19446800,1,4444000,0.259445681758412,20475470.3385625,3278124.416838,0.179495301210891,19446800,11,1,"S073",NA
"3631","S073",25,25449700,1,6002900,0.269021423000567,23890491.3422485,3435280.46471612,0.162202626395713,25449700,11,1,"S073",NA
"3632","S073",26,27159100,1,1709400,0.065008210067526,27232376.0010756,3358029.04408766,0.139026382678234,27159100,11,1,"S073",NA
"3633","S073",27,31233500,1,4074400,0.139779071565998,30357985.8217099,3136000.9293019,0.114965003052359,31233500,11,1,"S073",NA
"3634","S073",28,31047600,1,-185900,-0.00596972603521588,33157281.126013,2804977.01319747,0.0921526934028511,31047600,11,1,"S073",NA
"3635","S073",29,40862700,1,9815100,0.27469615579538,35540781.1466296,2385587.36376535,0.0714662123737817,40862700,11,1,"S073",NA
"3636","S073",30,34580400,1,-6282300,-0.166930618933258,37383957.7784826,1835546.33336809,0.0509129378615681,34580400,11,1,"S073",NA
"3637","S073",31,36254800,1,1674400,0.0472847387596236,38816448.9453346,1436509.23874547,0.0371519566206024,36254800,11,1,"S073",NA
"3638","S073",32,41793700,1,5538900,0.142173824140452,39836658.6291131,1038730.34597722,0.0253974273682396,41793700,11,1,"S073",NA
"3639","S073",33,42228400,1,434700,0.0103473700022677,40270997.0968807,446326.244529474,0.00981691058618271,42228400,11,1,"S073",NA
"3640","S073",34,41788200,1,-440200,-0.0104789774437817,40057932.2336397,-219882.610041804,-0.00712076624907047,41788200,11,1,"S073",NA
"3641","S073",35,37626100,1,-4162100,-0.104916044504714,39314365.8591753,-765739.642164252,-0.0209450476878091,37626100,11,1,"S073",NA
"3642","S073",36,38622000,1,995900,0.0261241037764553,38268694.118581,-1071441.17410211,-0.0288643086405334,38622000,11,1,"S073",NA
"3643","S073",37,36876100,1,-1745900,-0.0462584175749961,37076800.9615093,-1221249.95618338,-0.0330288924114401,36876100,11,1,"S073",NA
"3644","S073",38,36134100,1,-742000,-0.0203266268990169,35887280.5944211,-1223665.71106496,-0.033451072576222,36134100,11,1,"S073",NA
