"genotype","DAP","variable","DAP_interval","DAP_group","Digital.biomass","line"
"S039",38,32561275,"37-40",38.5,32906700,"S039"
"S039",39,32561275,"37-40",38.5,32027600,"S039"
"S039",40,32561275,"37-40",38.5,32232400,"S039"
"S039",41,34121100,"41-44",42.5,32937800,"S039"
"S039",42,34121100,"41-44",42.5,33454200,"S039"
"S039",43,34121100,"41-44",42.5,35373500,"S039"
"S039",44,34121100,"41-44",42.5,34718900,"S039"
"S040",5,53153.6344102564,"5-8",6.5,1807.27,"S040"
"S040",6,53153.6344102564,"5-8",6.5,29826.8,"S040"
"S040",7,53153.6344102564,"5-8",6.5,35456.3,"S040"
"S040",8,53153.6344102564,"5-8",6.5,133950,"S040"
"S040",9,867140.888631091,"9-12",10.5,258609,"S040"
"S040",10,867140.888631091,"9-12",10.5,376445,"S040"
"S040",11,867140.888631091,"9-12",10.5,922965,"S040"
"S040",12,867140.888631091,"9-12",10.5,1904910,"S040"
"S040",13,2480696.47058824,"13-16",14.5,1608340,"S040"
"S040",14,2480696.47058824,"13-16",14.5,2215730,"S040"
"S040",15,2480696.47058824,"13-16",14.5,2247340,"S040"
"S040",16,2480696.47058824,"13-16",14.5,3989590,"S040"
"S040",17,7508222.5,"17-20",18.5,6098690,"S040"
"S040",18,7508222.5,"17-20",18.5,7620060,"S040"
"S040",19,7508222.5,"17-20",18.5,8393670,"S040"
"S040",20,7508222.5,"17-20",18.5,4248770,"S040"
"S040",20,7508222.5,"17-20",18.5,9866120,"S040"
"S040",20,7508222.5,"17-20",18.5,9646520,"S040"
"S040",21,16323407.5,"21-24",22.5,9947830,"S040"
"S040",22,16323407.5,"21-24",22.5,14687000,"S040"
"S040",23,16323407.5,"21-24",22.5,18935200,"S040"
"S040",24,16323407.5,"21-24",22.5,21723600,"S040"
"S040",25,23353200,"25-28",26.5,19130500,"S040"
"S040",26,23353200,"25-28",26.5,21994900,"S040"
"S040",27,23353200,"25-28",26.5,27653600,"S040"
"S040",28,23353200,"25-28",26.5,24633800,"S040"
"S040",29,30126025,"29-32",30.5,31096300,"S040"
"S040",30,30126025,"29-32",30.5,29328700,"S040"
"S040",31,30126025,"29-32",30.5,29664300,"S040"
"S040",32,30126025,"29-32",30.5,30414800,"S040"
"S040",33,36137480.0464037,"33-36",34.5,34180500,"S040"
"S040",34,36137480.0464037,"33-36",34.5,39580600,"S040"
"S040",35,36137480.0464037,"33-36",34.5,31793400,"S040"
"S040",36,36137480.0464037,"33-36",34.5,38977300,"S040"
"S040",37,37426875,"37-40",38.5,38793800,"S040"
"S040",38,37426875,"37-40",38.5,37597900,"S040"
"S040",39,37426875,"37-40",38.5,37388700,"S040"
"S040",40,37426875,"37-40",38.5,35927100,"S040"
"S040",41,39957050,"41-44",42.5,37883100,"S040"
"S040",42,39957050,"41-44",42.5,40224400,"S040"
"S040",43,39957050,"41-44",42.5,40998600,"S040"
"S040",44,39957050,"41-44",42.5,40722100,"S040"
"S041",5,56231.076374359,"5-8",6.5,62.101,"S041"
"S041",6,56231.076374359,"5-8",6.5,11891.1,"S041"
"S041",7,56231.076374359,"5-8",6.5,50046.2,"S041"
"S041",8,56231.076374359,"5-8",6.5,149206,"S041"
"S041",9,1105597.54524362,"9-12",10.5,312318,"S041"
"S041",10,1105597.54524362,"9-12",10.5,799667,"S041"
"S041",11,1105597.54524362,"9-12",10.5,1123260,"S041"
"S041",12,1105597.54524362,"9-12",10.5,2179800,"S041"
"S041",13,3251084.11764706,"13-16",14.5,2043260,"S041"
"S041",14,3251084.11764706,"13-16",14.5,3098100,"S041"
"S041",15,3251084.11764706,"13-16",14.5,3243200,"S041"
"S041",16,3251084.11764706,"13-16",14.5,4771740,"S041"
"S041",17,7330889.16666667,"17-20",18.5,5392690,"S041"
"S041",18,7330889.16666667,"17-20",18.5,7850450,"S041"
"S041",19,7330889.16666667,"17-20",18.5,7841920,"S041"
"S041",20,7330889.16666667,"17-20",18.5,3295590,"S041"
"S041",20,7330889.16666667,"17-20",18.5,11386600,"S041"
"S041",20,7330889.16666667,"17-20",18.5,10033300,"S041"
"S041",21,15824300,"21-24",22.5,11726000,"S041"
"S041",22,15824300,"21-24",22.5,15750100,"S041"
"S041",23,15824300,"21-24",22.5,16650800,"S041"
"S041",24,15824300,"21-24",22.5,19170300,"S041"
"S041",25,25577150,"25-28",26.5,21605500,"S041"
"S041",26,25577150,"25-28",26.5,23621300,"S041"
"S041",27,25577150,"25-28",26.5,28308400,"S041"
"S041",28,25577150,"25-28",26.5,28773400,"S041"
"S041",29,22937950,"29-32",30.5,27682600,"S041"
"S041",30,22937950,"29-32",30.5,22855200,"S041"
"S041",31,22937950,"29-32",30.5,20994500,"S041"
"S041",32,22937950,"29-32",30.5,20219500,"S041"
"S041",33,17484191.1832947,"33-36",34.5,20663200,"S041"
"S041",34,17484191.1832947,"33-36",34.5,18941700,"S041"
"S041",35,17484191.1832947,"33-36",34.5,15974800,"S041"
"S041",36,17484191.1832947,"33-36",34.5,14386500,"S041"
"S041",37,12958675,"37-40",38.5,12988800,"S041"
"S041",38,12958675,"37-40",38.5,12663400,"S041"
"S041",39,12958675,"37-40",38.5,13193500,"S041"
"S041",40,12958675,"37-40",38.5,12989000,"S041"
"S041",41,11683200,"41-44",42.5,13063900,"S041"
"S041",42,11683200,"41-44",42.5,12076200,"S041"
"S041",43,11683200,"41-44",42.5,11307900,"S041"
"S041",44,11683200,"41-44",42.5,10284800,"S041"
"S042",4,673.087,"0-4",2,673.087,"S042"
"S042",5,143962.724871795,"5-8",6.5,23158.6,"S042"
"S042",6,143962.724871795,"5-8",6.5,77147.3,"S042"
"S042",7,143962.724871795,"5-8",6.5,175690,"S042"
"S042",8,143962.724871795,"5-8",6.5,273811,"S042"
"S042",9,1073448.91415313,"9-12",10.5,470306,"S042"
"S042",10,1073448.91415313,"9-12",10.5,503315,"S042"
"S042",11,1073448.91415313,"9-12",10.5,1272650,"S042"
"S042",12,1073448.91415313,"9-12",10.5,2041940,"S042"
"S042",13,2176215.29411765,"13-16",14.5,1112630,"S042"
"S042",14,2176215.29411765,"13-16",14.5,2145540,"S042"
"S042",15,2176215.29411765,"13-16",14.5,2883330,"S042"
"S042",16,2176215.29411765,"13-16",14.5,2607920,"S042"
"S042",17,5406845,"17-20",18.5,3920930,"S042"
"S042",18,5406845,"17-20",18.5,5507890,"S042"
"S042",19,5406845,"17-20",18.5,6541320,"S042"
"S042",20,5406845,"17-20",18.5,3281190,"S042"
"S042",20,5406845,"17-20",18.5,7278330,"S042"
"S042",20,5406845,"17-20",18.5,6412200,"S042"
"S042",21,10565220,"21-24",22.5,7229180,"S042"
"S042",22,10565220,"21-24",22.5,10185200,"S042"
"S042",23,10565220,"21-24",22.5,11266000,"S042"
"S042",24,10565220,"21-24",22.5,13580500,"S042"
"S042",25,15556825,"25-28",26.5,13072500,"S042"
"S042",26,15556825,"25-28",26.5,16565100,"S042"
"S042",27,15556825,"25-28",26.5,16118400,"S042"
"S042",28,15556825,"25-28",26.5,16471300,"S042"
"S042",29,17339050,"29-32",30.5,15517100,"S042"
"S042",30,17339050,"29-32",30.5,16466300,"S042"
"S042",31,17339050,"29-32",30.5,18647200,"S042"
"S042",32,17339050,"29-32",30.5,18725600,"S042"
"S042",33,20264953.1322506,"33-36",34.5,19669600,"S042"
"S042",34,20264953.1322506,"33-36",34.5,21013600,"S042"
"S042",35,20264953.1322506,"33-36",34.5,20067500,"S042"
"S042",36,20264953.1322506,"33-36",34.5,20303600,"S042"
"S042",37,21127250,"37-40",38.5,21006000,"S042"
"S042",38,21127250,"37-40",38.5,20645300,"S042"
"S042",39,21127250,"37-40",38.5,21350900,"S042"
"S042",40,21127250,"37-40",38.5,21506800,"S042"
"S042",41,21944550,"41-44",42.5,22292600,"S042"
"S042",42,21944550,"41-44",42.5,21453500,"S042"
"S042",43,21944550,"41-44",42.5,21845500,"S042"
"S042",44,21944550,"41-44",42.5,22186600,"S042"
"S043",1,53480.0826347305,"0-4",2,6998.35,"S043"
"S043",3,53480.0826347305,"0-4",2,77109.5,"S043"
"S043",4,53480.0826347305,"0-4",2,58796.8,"S043"
"S043",5,256555.612820513,"5-8",6.5,96143.5,"S043"
"S043",6,256555.612820513,"5-8",6.5,171108,"S043"
"S043",7,256555.612820513,"5-8",6.5,263391,"S043"
"S043",8,256555.612820513,"5-8",6.5,460238,"S043"
"S043",9,1262590.49187935,"9-12",10.5,593210,"S043"
"S043",10,1262590.49187935,"9-12",10.5,682354,"S043"
"S043",11,1262590.49187935,"9-12",10.5,1511200,"S043"
"S043",12,1262590.49187935,"9-12",10.5,2257400,"S043"
"S043",13,2377638.52941176,"13-16",14.5,1651580,"S043"
"S043",14,2377638.52941176,"13-16",14.5,2403740,"S043"
"S043",15,2377638.52941176,"13-16",14.5,2239410,"S043"
"S043",16,2377638.52941176,"13-16",14.5,3323860,"S043"
"S043",17,5929001.66666667,"17-20",18.5,5198150,"S043"
"S043",18,5929001.66666667,"17-20",18.5,5803990,"S043"
"S043",19,5929001.66666667,"17-20",18.5,5873540,"S043"
"S043",20,5929001.66666667,"17-20",18.5,4387990,"S043"
"S043",20,5929001.66666667,"17-20",18.5,7968460,"S043"
"S043",20,5929001.66666667,"17-20",18.5,8164530,"S043"
"S043",21,17505310,"21-24",22.5,9084340,"S043"
"S043",22,17505310,"21-24",22.5,15081400,"S043"
"S043",23,17505310,"21-24",22.5,21055600,"S043"
"S043",24,17505310,"21-24",22.5,24799900,"S043"
"S043",25,34875325,"25-28",26.5,31614400,"S043"
"S043",26,34875325,"25-28",26.5,32880300,"S043"
"S043",27,34875325,"25-28",26.5,40112900,"S043"
"S043",28,34875325,"25-28",26.5,34893700,"S043"
"S043",29,34504875,"29-32",30.5,37541800,"S043"
"S043",30,34504875,"29-32",30.5,31879000,"S043"
"S043",31,34504875,"29-32",30.5,35462600,"S043"
"S043",32,34504875,"29-32",30.5,33136100,"S043"
"S043",33,34628532.9466357,"33-36",34.5,34938300,"S043"
"S043",34,34628532.9466357,"33-36",34.5,36172300,"S043"
"S043",35,34628532.9466357,"33-36",34.5,33205300,"S043"
"S043",36,34628532.9466357,"33-36",34.5,34201100,"S043"
"S043",37,34822650,"37-40",38.5,35114500,"S043"
"S043",38,34822650,"37-40",38.5,34606400,"S043"
"S043",39,34822650,"37-40",38.5,34501600,"S043"
"S043",40,34822650,"37-40",38.5,35068100,"S043"
"S043",41,36584175,"41-44",42.5,36504100,"S043"
"S043",42,36584175,"41-44",42.5,35664400,"S043"
"S043",43,36584175,"41-44",42.5,37954800,"S043"
"S043",44,36584175,"41-44",42.5,36213400,"S043"
"S044",4,606.836,"0-4",2,606.836,"S044"
"S044",5,169820.108205128,"5-8",6.5,22977.7,"S044"
"S044",6,169820.108205128,"5-8",6.5,95820,"S044"
"S044",7,169820.108205128,"5-8",6.5,156165,"S044"
"S044",8,169820.108205128,"5-8",6.5,371718,"S044"
"S044",9,1126572.39211137,"9-12",10.5,475163,"S044"
"S044",10,1126572.39211137,"9-12",10.5,577485,"S044"
"S044",11,1126572.39211137,"9-12",10.5,1289990,"S044"
"S044",12,1126572.39211137,"9-12",10.5,2157620,"S044"
"S044",13,2998563.52941176,"13-16",14.5,2320000,"S044"
"S044",14,2998563.52941176,"13-16",14.5,3151590,"S044"
"S044",15,2998563.52941176,"13-16",14.5,3333640,"S044"
"S044",16,2998563.52941176,"13-16",14.5,3231960,"S044"
"S044",17,6542433.33333333,"17-20",18.5,5144910,"S044"
"S044",18,6542433.33333333,"17-20",18.5,6665890,"S044"
"S044",19,6542433.33333333,"17-20",18.5,7134290,"S044"
"S044",20,6542433.33333333,"17-20",18.5,6043010,"S044"
"S044",20,6542433.33333333,"17-20",18.5,7491960,"S044"
"S044",20,6542433.33333333,"17-20",18.5,8138960,"S044"
"S044",21,18089625,"21-24",22.5,11048800,"S044"
"S044",22,18089625,"21-24",22.5,16742800,"S044"
"S044",23,18089625,"21-24",22.5,20209800,"S044"
"S044",24,18089625,"21-24",22.5,24357100,"S044"
"S044",25,24133250,"25-28",26.5,23396800,"S044"
"S044",26,24133250,"25-28",26.5,21541300,"S044"
"S044",27,24133250,"25-28",26.5,27958800,"S044"
"S044",28,24133250,"25-28",26.5,23636100,"S044"
"S044",29,28908350,"29-32",30.5,28223800,"S044"
"S044",30,28908350,"29-32",30.5,28640200,"S044"
"S044",31,28908350,"29-32",30.5,28366100,"S044"
"S044",32,28908350,"29-32",30.5,30403300,"S044"
"S044",33,26408218.5614849,"33-36",34.5,30493400,"S044"
"S044",34,26408218.5614849,"33-36",34.5,27133500,"S044"
"S044",35,26408218.5614849,"33-36",34.5,25607600,"S044"
"S044",36,26408218.5614849,"33-36",34.5,22436200,"S044"
"S044",37,18881650,"37-40",38.5,20915400,"S044"
"S044",38,18881650,"37-40",38.5,18809700,"S044"
"S044",39,18881650,"37-40",38.5,17804900,"S044"
"S044",40,18881650,"37-40",38.5,17996600,"S044"
"S044",41,17278025,"41-44",42.5,18207200,"S044"
"S044",42,17278025,"41-44",42.5,17444700,"S044"
"S044",43,17278025,"41-44",42.5,17218000,"S044"
"S044",44,17278025,"41-44",42.5,16242200,"S044"
"S045",1,60028.0653053892,"0-4",2,12.287,"S045"
"S045",3,60028.0653053892,"0-4",2,62637,"S045"
"S045",4,60028.0653053892,"0-4",2,90409.1,"S045"
"S045",5,334109.615384615,"5-8",6.5,160113,"S045"
"S045",6,334109.615384615,"5-8",6.5,245292,"S045"
"S045",7,334109.615384615,"5-8",6.5,342394,"S045"
"S045",8,334109.615384615,"5-8",6.5,550624,"S045"
"S045",9,1560695.48491879,"9-12",10.5,859674,"S045"
"S045",10,1560695.48491879,"9-12",10.5,894007,"S045"
"S045",11,1560695.48491879,"9-12",10.5,1721290,"S045"
"S045",12,1560695.48491879,"9-12",10.5,2761320,"S045"
"S045",13,3526430.29411765,"13-16",14.5,2071070,"S045"
"S045",14,3526430.29411765,"13-16",14.5,3667620,"S045"
"S045",15,3526430.29411765,"13-16",14.5,4079640,"S045"
"S045",16,3526430.29411765,"13-16",14.5,4400160,"S045"
"S045",17,8089971.66666667,"17-20",18.5,5335850,"S045"
"S045",18,8089971.66666667,"17-20",18.5,8286320,"S045"
"S045",19,8089971.66666667,"17-20",18.5,8831960,"S045"
"S045",20,8089971.66666667,"17-20",18.5,6438170,"S045"
"S045",20,8089971.66666667,"17-20",18.5,11666600,"S045"
"S045",20,8089971.66666667,"17-20",18.5,11612500,"S045"
"S045",21,18766250,"21-24",22.5,12238300,"S045"
"S045",22,18766250,"21-24",22.5,18633600,"S045"
"S045",23,18766250,"21-24",22.5,22814800,"S045"
"S045",24,18766250,"21-24",22.5,21378300,"S045"
"S045",25,30197125,"25-28",26.5,26078500,"S045"
"S045",26,30197125,"25-28",26.5,26421100,"S045"
"S045",27,30197125,"25-28",26.5,33737300,"S045"
"S045",28,30197125,"25-28",26.5,34551600,"S045"
"S045",29,37519725,"29-32",30.5,36976200,"S045"
"S045",30,37519725,"29-32",30.5,36044900,"S045"
"S045",31,37519725,"29-32",30.5,37887800,"S045"
"S045",32,37519725,"29-32",30.5,39170000,"S045"
"S045",33,33341213.9211137,"33-36",34.5,39275200,"S045"
"S045",34,33341213.9211137,"33-36",34.5,34176500,"S045"
"S045",35,33341213.9211137,"33-36",34.5,30039000,"S045"
"S045",36,33341213.9211137,"33-36",34.5,29929100,"S045"
"S045",37,27455675,"37-40",38.5,31462200,"S045"
"S045",38,27455675,"37-40",38.5,29328900,"S045"
"S045",39,27455675,"37-40",38.5,25642300,"S045"
"S045",40,27455675,"37-40",38.5,23389300,"S045"
"S045",41,22067400,"41-44",42.5,22760700,"S045"
"S045",42,22067400,"41-44",42.5,20864100,"S045"
"S045",43,22067400,"41-44",42.5,22676000,"S045"
"S045",44,22067400,"41-44",42.5,21968800,"S045"
"S046",3,39109.5472868217,"0-4",2,19835.4,"S046"
"S046",4,39109.5472868217,"0-4",2,55354.9,"S046"
"S046",5,239194.825128205,"5-8",6.5,95179.3,"S046"
"S046",6,239194.825128205,"5-8",6.5,157140,"S046"
"S046",7,239194.825128205,"5-8",6.5,308416,"S046"
"S046",8,239194.825128205,"5-8",6.5,365710,"S046"
"S046",9,1228325.56612529,"9-12",10.5,437305,"S046"
"S046",10,1228325.56612529,"9-12",10.5,913463,"S046"
"S046",11,1228325.56612529,"9-12",10.5,1217090,"S046"
"S046",12,1228325.56612529,"9-12",10.5,2338120,"S046"
"S046",13,3036590.58823529,"13-16",14.5,1624740,"S046"
"S046",14,3036590.58823529,"13-16",14.5,3513660,"S046"
"S046",15,3036590.58823529,"13-16",14.5,3137500,"S046"
"S046",16,3036590.58823529,"13-16",14.5,4034330,"S046"
"S046",17,7017932.5,"17-20",18.5,4935520,"S046"
"S046",18,7017932.5,"17-20",18.5,7970990,"S046"
"S046",19,7017932.5,"17-20",18.5,7384900,"S046"
"S046",20,7017932.5,"17-20",18.5,7780320,"S046"
"S046",21,16404860,"21-24",22.5,9855340,"S046"
"S046",22,16404860,"21-24",22.5,15607600,"S046"
"S046",23,16404860,"21-24",22.5,19654000,"S046"
"S046",24,16404860,"21-24",22.5,20502500,"S046"
"S046",25,22358350,"25-28",26.5,23742200,"S046"
"S046",26,22358350,"25-28",26.5,21963400,"S046"
"S046",27,22358350,"25-28",26.5,23940200,"S046"
"S046",28,22358350,"25-28",26.5,19787600,"S046"
"S046",29,13938875,"29-32",30.5,17077100,"S046"
"S046",30,13938875,"29-32",30.5,12696300,"S046"
"S046",31,13938875,"29-32",30.5,13624400,"S046"
"S046",32,13938875,"29-32",30.5,12357700,"S046"
"S046",33,10692079.0719258,"33-36",34.5,13197000,"S046"
"S046",34,10692079.0719258,"33-36",34.5,11093100,"S046"
"S046",35,10692079.0719258,"33-36",34.5,9183550,"S046"
"S046",36,10692079.0719258,"33-36",34.5,9317860,"S046"
"S046",37,8077257.5,"37-40",38.5,7407750,"S046"
"S046",38,8077257.5,"37-40",38.5,8154320,"S046"
"S046",39,8077257.5,"37-40",38.5,8612810,"S046"
"S046",40,8077257.5,"37-40",38.5,8134150,"S046"
"S046",41,9972147.5,"41-44",42.5,8650320,"S046"
"S046",42,9972147.5,"41-44",42.5,9726440,"S046"
"S046",43,9972147.5,"41-44",42.5,12791600,"S046"
"S046",44,9972147.5,"41-44",42.5,8720230,"S046"
"S047",3,56173.8,"0-4",2,56173.8,"S047"
"S047",8,34.014,"5-8",6.5,34.014,"S047"
"S047",9,123234.818986079,"9-12",10.5,16.869,"S047"
"S047",10,123234.818986079,"9-12",10.5,16663.8,"S047"
"S047",11,123234.818986079,"9-12",10.5,99819.7,"S047"
"S047",12,123234.818986079,"9-12",10.5,375298,"S047"
"S047",13,1128233.47058824,"13-16",14.5,642852,"S047"
"S047",14,1128233.47058824,"13-16",14.5,1196480,"S047"
"S047",15,1128233.47058824,"13-16",14.5,1277550,"S047"
"S047",16,1128233.47058824,"13-16",14.5,1438060,"S047"
"S047",17,3502062.5,"17-20",18.5,2194950,"S047"
"S047",18,3502062.5,"17-20",18.5,3563510,"S047"
"S047",19,3502062.5,"17-20",18.5,4465420,"S047"
"S047",20,3502062.5,"17-20",18.5,3784370,"S047"
"S047",21,9587600,"21-24",22.5,9943800,"S047"
"S047",22,9587600,"21-24",22.5,8288570,"S047"
"S047",23,9587600,"21-24",22.5,9249130,"S047"
"S047",24,9587600,"21-24",22.5,10868900,"S047"
"S047",25,19504775,"25-28",26.5,13713700,"S047"
"S047",26,19504775,"25-28",26.5,19159300,"S047"
"S047",27,19504775,"25-28",26.5,22011200,"S047"
"S047",28,19504775,"25-28",26.5,23134900,"S047"
"S047",29,29879600,"29-32",30.5,27173900,"S047"
"S047",30,29879600,"29-32",30.5,28720800,"S047"
"S047",31,29879600,"29-32",30.5,31486900,"S047"
"S047",32,29879600,"29-32",30.5,32136800,"S047"
"S047",33,33261636.1948956,"33-36",34.5,33094800,"S047"
"S047",34,33261636.1948956,"33-36",34.5,36176600,"S047"
"S047",35,33261636.1948956,"33-36",34.5,34257200,"S047"
"S047",36,33261636.1948956,"33-36",34.5,29516400,"S047"
"S047",37,21024475,"37-40",38.5,27271300,"S047"
"S047",38,21024475,"37-40",38.5,21296500,"S047"
"S047",39,21024475,"37-40",38.5,18863700,"S047"
"S047",40,21024475,"37-40",38.5,16666400,"S047"
"S047",41,13650425,"41-44",42.5,16301800,"S047"
"S047",42,13650425,"41-44",42.5,14003100,"S047"
"S047",43,13650425,"41-44",42.5,10092900,"S047"
"S047",44,13650425,"41-44",42.5,14203900,"S047"
"S048",6,7512.49815789474,"5-8",6.5,1201.86,"S048"
"S048",7,7512.49815789474,"5-8",6.5,4596.51,"S048"
"S048",8,7512.49815789474,"5-8",6.5,16175,"S048"
"S048",9,430239.102088167,"9-12",10.5,61807,"S048"
"S048",10,430239.102088167,"9-12",10.5,199155,"S048"
"S048",11,430239.102088167,"9-12",10.5,416373,"S048"
"S048",12,430239.102088167,"9-12",10.5,1040210,"S048"
"S048",13,1191093.76470588,"13-16",14.5,739842,"S048"
"S048",14,1191093.76470588,"13-16",14.5,1019150,"S048"
"S048",15,1191093.76470588,"13-16",14.5,1380370,"S048"
"S048",16,1191093.76470588,"13-16",14.5,1657760,"S048"
"S048",17,3244152.5,"17-20",18.5,1538840,"S048"
"S048",18,3244152.5,"17-20",18.5,2859430,"S048"
"S048",19,3244152.5,"17-20",18.5,3536280,"S048"
"S048",20,3244152.5,"17-20",18.5,5042060,"S048"
"S048",21,9324807.5,"21-24",22.5,6569710,"S048"
"S048",22,9324807.5,"21-24",22.5,8450520,"S048"
"S048",23,9324807.5,"21-24",22.5,10432100,"S048"
"S048",24,9324807.5,"21-24",22.5,11846900,"S048"
"S048",25,16904925,"25-28",26.5,12006800,"S048"
"S048",26,16904925,"25-28",26.5,14541200,"S048"
"S048",27,16904925,"25-28",26.5,21006800,"S048"
"S048",28,16904925,"25-28",26.5,20064900,"S048"
"S048",29,24368500,"29-32",30.5,24040300,"S048"
"S048",30,24368500,"29-32",30.5,22069300,"S048"
"S048",31,24368500,"29-32",30.5,25131200,"S048"
"S048",32,24368500,"29-32",30.5,26233200,"S048"
"S048",33,21715707.8886311,"33-36",34.5,22457500,"S048"
"S048",34,21715707.8886311,"33-36",34.5,22687700,"S048"
"S048",35,21715707.8886311,"33-36",34.5,21794800,"S048"
"S048",36,21715707.8886311,"33-36",34.5,19929700,"S048"
"S048",37,16952550,"37-40",38.5,19495800,"S048"
"S048",38,16952550,"37-40",38.5,19056500,"S048"
"S048",39,16952550,"37-40",38.5,15149600,"S048"
"S048",40,16952550,"37-40",38.5,14108300,"S048"
"S048",41,18432800,"41-44",42.5,14806400,"S048"
"S048",42,18432800,"41-44",42.5,16491800,"S048"
"S048",43,18432800,"41-44",42.5,20176000,"S048"
"S048",44,18432800,"41-44",42.5,22257000,"S048"
"S049",3,4761.05926356589,"0-4",2,327.555,"S049"
"S049",4,4761.05926356589,"0-4",2,8497.87,"S049"
"S049",5,227407.934358974,"5-8",6.5,70841.4,"S049"
"S049",6,227407.934358974,"5-8",6.5,173462,"S049"
"S049",7,227407.934358974,"5-8",6.5,271750,"S049"
"S049",8,227407.934358974,"5-8",6.5,362404,"S049"
"S049",9,1324982.59164733,"9-12",10.5,669491,"S049"
"S049",10,1324982.59164733,"9-12",10.5,791180,"S049"
"S049",11,1324982.59164733,"9-12",10.5,1467490,"S049"
"S049",12,1324982.59164733,"9-12",10.5,2365700,"S049"
"S049",13,3929070.29411765,"13-16",14.5,1957320,"S049"
"S049",14,3929070.29411765,"13-16",14.5,3862120,"S049"
"S049",15,3929070.29411765,"13-16",14.5,4041790,"S049"
"S049",16,3929070.29411765,"13-16",14.5,6087430,"S049"
"S049",17,9625447.5,"17-20",18.5,6451300,"S049"
"S049",18,9625447.5,"17-20",18.5,11158600,"S049"
"S049",19,9625447.5,"17-20",18.5,9338390,"S049"
"S049",20,9625447.5,"17-20",18.5,11553500,"S049"
"S049",21,18903100,"21-24",22.5,12381100,"S049"
"S049",22,18903100,"21-24",22.5,16769800,"S049"
"S049",23,18903100,"21-24",22.5,20487100,"S049"
"S049",24,18903100,"21-24",22.5,25974400,"S049"
"S049",25,30450950,"25-28",26.5,28189700,"S049"
"S049",26,30450950,"25-28",26.5,28097500,"S049"
"S049",27,30450950,"25-28",26.5,33918300,"S049"
"S049",28,30450950,"25-28",26.5,31598300,"S049"
"S049",29,41941775,"29-32",30.5,44535400,"S049"
"S049",30,41941775,"29-32",30.5,42012500,"S049"
"S049",31,41941775,"29-32",30.5,40273400,"S049"
"S049",32,41941775,"29-32",30.5,40945800,"S049"
"S049",33,41089556.1484919,"33-36",34.5,45979300,"S049"
"S049",34,41089556.1484919,"33-36",34.5,42702400,"S049"
"S049",35,41089556.1484919,"33-36",34.5,36261600,"S049"
"S049",36,41089556.1484919,"33-36",34.5,39460200,"S049"
"S049",37,34753400,"37-40",38.5,38026100,"S049"
"S049",38,34753400,"37-40",38.5,32803500,"S049"
